Data;Cota (m);Caudal Afluente (m3/s);Caudal Efluente (m3/s);Precipitação (mm);Evaporação (mm);Volume Evaporado Mm3;Humidade Relativa (%)
12/9/2011;321.57;914;3629;0.0;9.2;21.63;56
12/10/2011;321.50;1573;3470;0.0;8.0;18.63;48
12/11/2011;321.44;1737;3359;0.0;7.2;16.81;56
12/12/2011;321.34;923;3620;0.0;7.4;17.31;50
12/13/2011;321.26;1542;3693;0.6;3.1;7.23;70
12/14/2011;321.16;925;3607;3.7;4.6;10.75;66
12/15/2011;321.08;1574;3714;10.9;6.9;15.86;58
12/16/2011;320.96;440;3641;2.8;8.4;19.32;64
12/17/2011;320.90;1485;3081;2.9;4.8;11.08;87
12/18/2011;320.86;1543;2605;14.4;4.7;10.74;95
12/19/2011;320.80;971;2562;0.0;7.8;17.83;56
12/20/2011;320.76;1355;2414;0.0;8.2;18.86;61
12/21/2011;320.75;1691;1956;0.0;8.3;18.87;59
12/22/2011;320.75;1952;1952;0.0;9.4;21.38;45
12/23/2011;320.74;1700;1964;0.0;9.9;22.69;41
12/24/2011;320.71;1131;1924;0.0;7.0;15.87;55
12/25/2011;320.70;1622;1887;3.1;5.0;11.32;79
12/26/2011;320.70;1947;1947;0.9;5.9;13.41;98
12/27/2011;320.68;1438;1966;0.0;7.8;17.81;62
12/28/2011;320.67;1644;1908;0.0;7.0;15.97;88
12/29/2011;320.64;1135;1926;0.0;4.8;10.91;72
12/30/2011;320.61;1163;1953;0.4;5.2;11.81;91
12/31/2011;320.60;1703;1966;0.0;1.8;4.17;92
1/1/2012;320.64;2967;1913;16.6;1.9;4.33;73
1/2/2012;320.67;2703;1912;5.8;2.2;5.11;82
1/3/2012;320.67;1946;1946;2.4;6.9;15.76;68
1/4/2012;320.66;1666;1929;0.0;6.5;14.87;67
1/5/2012;320.66;1954;1954;0.0;4.8;10.85;81
1/6/2012;320.66;1942;1942;0.0;6.4;14.65;78
1/7/2012;320.67;2076;1812;0.0;6.5;14.80;86
1/8/2012;320.70;2752;1960;0.0;6.0;13.57;78
1/9/2012;320.74;2991;1948;0.0;6.3;14.27;69
1/10/2012;320.77;2771;1963;0.0;5.6;12.79;63
1/11/2012;320.79;2312;1782;0.0;9.3;21.20;57
1/12/2012;320.83;2992;1932;0.0;7.7;17.55;52
1/13/2012;320.88;2934;1607;0.0;4.6;10.61;78
1/14/2012;320.91;2356;1559;9.0;3.4;7.80;85
1/15/2012;320.95;2668;1604;28.2;4.3;9.97;87
1/16/2012;320.99;2731;1666;0.0;4.8;11.02;79
1/17/2012;321.04;3100;1766;0.0;2.7;6.31;79
1/18/2012;321.07;2515;1741;4.0;4.0;9.20;70
1/19/2012;321.10;2532;1704;8.0;3.0;6.93;88
1/20/2012;321.20;4599;1921;16.8;3.2;7.40;94
1/21/2012;321.23;2660;1856;2.3;1.1;2.48;95
1/22/2012;321.26;2839;2034;4.1;1.9;4.34;90
1/23/2012;321.33;3805;1922;8.6;4.9;11.35;76
1/24/2012;321.40;3824;1937;1.5;5.3;12.30;76
1/25/2012;321.44;3027;1947;0.0;2.5;5.83;69
1/26/2012;321.51;3819;1927;9.3;2.9;6.71;87
1/27/2012;321.60;4909;2470;0.0;2.6;5.97;87
1/28/2012;321.64;4079;2993;43.2;4.8;11.15;75
1/29/2012;321.64;2882;2882;0.0;6.9;16.15;70
1/30/2012;321.63;2753;3025;0.0;5.5;12.82;78
1/31/2012;321.63;3019;3019;0.0;6.2;14.55;57
2/1/2012;321.62;2732;3003;0.0;5.2;12.16;77
2/2/2012;321.61;2652;2924;0.0;5.8;13.59;66
2/3/2012;321.61;2947;2947;0.0;4.1;9.62;76
2/4/2012;321.60;2683;2955;17.5;5.0;11.73;86
2/5/2012;321.60;2942;2942;0.0;5.6;13.22;80
2/6/2012;321.56;1885;2970;0.0;6.6;15.46;85
2/7/2012;321.53;1060;1873;13.0;5.8;13.62;91
2/8/2012;321.56;2733;1920;0.0;5.3;12.38;84
2/9/2012;321.59;2711;1897;0.0;4.4;10.23;73
2/10/2012;321.60;2177;1906;1.3;5.9;13.80;60
2/11/2012;321.63;2710;1895;0.0;5.7;13.39;59
2/12/2012;321.61;1322;1865;3.8;6.6;15.57;65
2/13/2012;321.62;2159;1888;0.0;2.6;6.15;72
2/14/2012;321.68;3524;1893;15.4;4.8;11.29;80
2/15/2012;321.67;1618;1890;8.9;5.4;12.73;92
2/16/2012;321.67;1882;1882;0.0;3.6;8.46;70
2/17/2012;321.69;2415;1871;19.8;1.9;4.37;95
2/18/2012;321.72;2680;1863;0.7;4.5;10.61;75
2/19/2012;321.75;2663;1845;0.0;5.1;11.99;83
2/20/2012;321.78;2713;1894;0.0;4.9;11.55;76
2/21/2012;321.83;3259;1893;0.6;5.6;13.16;85
2/22/2012;321.85;2334;1787;0.0;4.8;11.28;68
2/23/2012;321.87;2438;1891;0.0;6.5;15.27;60
2/24/2012;321.88;2166;1893;0.0;9.3;21.93;70
2/25/2012;321.92;2969;1874;0.0;4.5;10.76;88
2/26/2012;321.91;1589;1863;0.0;5.4;12.78;63
2/27/2012;321.90;1554;1828;0.0;6.6;15.62;83
2/28/2012;321.94;2969;1873;0.0;7.7;18.14;77
2/29/2012;321.94;1877;1877;0.0;4.4;10.30;74
3/1/2012;321.95;2170;1896;1.2;5.5;13.08;76
3/2/2012;321.98;2707;1884;0.0;2.2;5.12;80
3/3/2012;322.01;2711;1887;0.0;7.4;17.65;78
3/4/2012;322.03;1998;1449;0.0;6.7;15.96;82
3/5/2012;322.05;2023;1473;0.0;6.5;15.52;60
3/6/2012;322.06;1805;1530;3.9;3.0;7.06;82
3/7/2012;322.08;2191;1640;25.1;0.8;1.95;96
3/8/2012;322.11;2485;1658;3.0;1.5;3.66;98
3/9/2012;322.15;2749;1646;2.2;3.1;7.41;85
3/10/2012;322.17;2099;1547;0.0;6.4;15.16;88
3/11/2012;322.21;2479;1374;0.0;6.3;14.96;72
3/12/2012;322.26;2831;1448;0.0;6.6;15.65;67
3/13/2012;322.33;3416;1476;0.0;5.8;13.77;68
3/14/2012;322.37;2628;1517;0.0;6.5;16.01;60
3/15/2012;322.44;3519;1573;0.0;6.0;14.51;80
3/16/2012;322.48;2796;1682;0.0;6.3;15.06;76
3/17/2012;322.55;3359;1407;0.0;3.9;9.30;74
3/18/2012;322.59;2255;1137;0.0;4.4;10.65;88
3/19/2012;322.66;3108;1149;4.8;3.2;7.83;94
3/20/2012;322.69;2011;1170;0.0;3.4;8.19;90
3/21/2012;322.73;2650;1528;0.0;1.9;4.61;91
3/22/2012;322.79;2870;1185;0.0;6.3;15.35;93
3/23/2012;322.83;2635;1510;1.4;5.2;12.72;87
3/24/2012;322.86;2364;1519;0.0;4.6;11.15;80
3/25/2012;322.91;2921;1511;2.3;4.4;10.72;89
3/26/2012;322.97;3222;1528;0.0;4.4;10.64;80
3/27/2012;323.00;2440;1592;0.0;4.9;11.88;78
3/28/2012;323.04;2959;1827;0.0;4.9;12.08;76
3/29/2012;323.05;2200;1917;2.4;5.5;13.56;70
3/30/2012;323.10;3331;1913;0.0;8.3;20.24;62
3/31/2012;323.14;3045;1909;1.3;2.9;7.07;95
4/1/2012;323.19;3307;1885;19.5;1.5;3.69;87
4/2/2012;323.22;2757;1903;37.6;2.9;7.23;97
4/3/2012;323.26;3028;1888;2.4;3.9;9.70;77
4/4/2012;323.30;3032;1891;0.0;3.4;8.48;82
4/5/2012;323.33;2757;1901;0.0;4.2;10.31;82
4/6/2012;323.36;2755;1897;0.0;1.3;3.26;77
4/7/2012;323.42;3611;1893;0.0;3.8;9.40;84
4/8/2012;323.45;2756;1896;0.0;6.1;15.15;94
4/9/2012;323.47;2443;1869;0.0;4.1;10.06;67
4/10/2012;323.48;2155;1868;0.0;6.1;15.17;54
4/11/2012;323.48;1899;1899;0.0;4.7;11.72;75
4/12/2012;323.45;1037;1897;2.4;2.2;5.43;97
4/13/2012;323.42;1036;1896;0.4;4.7;11.59;75
4/14/2012;323.44;2466;1893;2.8;4.5;11.24;65
4/15/2012;323.44;1895;1895;0.0;3.9;9.71;63
4/16/2012;323.42;1326;1899;0.0;5.3;13.13;75
4/17/2012;323.44;2474;1901;0.0;4.7;11.74;67
4/18/2012;323.44;1884;1884;0.0;5.0;12.31;69
4/19/2012;323.42;1321;1894;0.0;4.0;9.85;73
4/20/2012;323.40;1321;1894;0.0;4.8;11.88;74
4/21/2012;323.42;2365;1792;0.0;5.5;13.51;48
4/22/2012;323.42;1880;1880;0.0;5.8;14.26;60
4/23/2012;323.39;1043;1902;0.0;4.6;11.38;36
4/24/2012;323.38;1606;1892;0.0;4.5;11.05;84
4/25/2012;323.35;1042;1900;0.0;3.2;7.88;73
4/26/2012;323.38;2352;1494;2.9;2.3;5.56;83
4/27/2012;323.37;1187;1474;0.0;4.7;11.57;76
4/28/2012;323.39;2024;1451;0.0;4.7;11.62;84
4/29/2012;323.39;1458;1458;0.0;6.9;17.09;79
4/30/2012;323.39;1485;1485;0.0;5.1;12.66;73
5/1/2012;323.39;1454;1454;0.0;5.5;13.55;81
5/2/2012;323.39;1492;1492;0.0;5.0;12.42;62
5/3/2012;323.40;1773;1486;0.0;2.1;5.27;87
5/4/2012;323.40;1480;1480;0.0;5.3;13.06;60
5/5/2012;323.39;1198;1484;0.0;5.5;13.61;73
5/6/2012;323.40;1726;1440;0.0;4.0;9.84;86
5/7/2012;323.40;1472;1472;0.0;4.5;11.05;77
5/8/2012;323.40;1476;1476;0.0;2.7;6.70;82
5/9/2012;323.38;929;1502;0.8;3.6;8.85;88
5/10/2012;323.38;1739;1739;0.0;4.8;11.96;67
5/11/2012;323.35;996;1854;0.0;5.1;12.60;72
5/12/2012;323.35;1900;1900;0.0;4.1;10.20;78
5/13/2012;323.32;984;1841;0.0;4.6;11.33;67
5/14/2012;323.29;1014;1870;0.0;4.7;11.50;64
5/15/2012;323.26;1046;1901;0.0;5.2;12.77;61
5/16/2012;323.23;1053;1908;0.0;6.0;14.85;53
5/17/2012;323.23;1906;1906;0.0;4.8;11.75;78
5/18/2012;323.23;1912;1912;0.0;4.9;12.16;80
5/19/2012;323.22;1626;1911;0.0;5.2;12.73;45
5/20/2012;323.20;1328;1898;0.0;5.1;12.62;47
5/21/2012;323.17;1021;1874;0.0;5.7;13.97;55
5/22/2012;323.16;1630;1914;0.0;4.2;10.41;80
5/23/2012;323.16;1887;1887;0.0;3.8;9.38;70
5/24/2012;323.14;1332;1900;0.0;4.2;10.26;50
5/25/2012;323.12;1344;1912;0.0;5.8;14.16;60
5/26/2012;323.11;1630;1913;0.0;4.6;11.23;60
5/27/2012;323.11;1788;1788;0.0;3.8;9.42;73
5/28/2012;323.09;1213;1781;0.0;3.6;8.87;85
5/29/2012;323.07;1278;1846;0.0;4.1;10.14;70
5/30/2012;323.05;1258;1824;0.0;4.2;10.38;83
5/31/2012;323.03;1271;1838;0.0;4.9;11.87;75
6/1/2012;323.01;1352;1918;0.0;3.1;7.68;73
6/2/2012;322.99;1308;1874;0.0;4.6;11.20;70
6/3/2012;322.98;1301;1584;0.0;5.3;12.83;52
6/4/2012;322.97;1479;1762;0.0;1.4;3.29;82
6/5/2012;322.95;1166;1732;6.2;2.6;6.44;86
6/6/2012;322.94;1602;1884;0.0;1.8;4.46;80
6/7/2012;322.94;1795;1795;0.0;4.5;10.88;47
6/8/2012;322.93;1554;1836;0.0;3.6;8.78;34
6/9/2012;322.92;1355;1638;0.0;4.7;11.51;41
6/10/2012;322.90;952;1517;0.0;8.6;21.03;34
6/11/2012;322.87;1033;1879;0.0;3.9;9.45;25
6/12/2012;322.84;1075;1920;0.0;2.9;7.04;72
6/13/2012;322.82;1362;1925;0.0;2.0;4.96;87
6/14/2012;322.79;1058;1902;0.0;3.2;7.66;78
6/15/2012;322.77;1363;1926;0.3;2.1;4.98;89
6/16/2012;322.75;1364;1926;0.0;3.9;9.41;84
6/17/2012;322.73;1325;1887;0.0;4.4;10.77;78
6/18/2012;322.71;1270;1832;0.0;3.3;8.03;62
6/19/2012;322.70;1645;1925;0.0;4.7;11.36;76
6/20/2012;322.68;1361;1922;0.0;4.9;11.84;74
6/21/2012;322.66;1365;1925;0.0;4.4;10.75;43
6/22/2012;322.65;1641;1921;0.0;4.7;11.34;69
6/23/2012;322.65;1919;1919;0.0;3.9;9.51;59
6/24/2012;322.65;1916;1916;0.0;4.2;10.16;55
6/25/2012;322.63;1253;1813;0.0;5.7;13.66;44
6/26/2012;322.58;524;1923;0.0;4.9;11.84;59
6/27/2012;322.57;1650;1930;0.0;5.1;12.36;73
6/28/2012;322.54;1094;1932;0.0;4.2;10.15;62
6/29/2012;322.53;1635;1914;0.0;5.3;12.81;77
6/30/2012;322.52;1644;1923;0.0;4.9;11.81;68
7/1/2012;322.52;1800;1800;0.0;4.1;9.83;60
7/2/2012;322.50;1181;1739;0.0;5.0;12.05;72
7/3/2012;322.48;1363;1921;0.0;3.7;8.81;77
7/4/2012;322.47;1643;1921;0.0;4.7;11.34;80
7/5/2012;322.44;1034;1870;0.0;3.8;9.07;56
7/6/2012;322.44;1901;1901;0.0;4.8;11.61;86
7/7/2012;322.42;1317;1874;0.0;3.8;9.01;73
7/8/2012;322.42;1737;1737;0.0;5.4;12.88;48
7/9/2012;322.40;1261;1817;0.0;5.2;12.44;60
7/10/2012;322.38;1375;1930;0.0;4.9;11.64;59
7/11/2012;322.36;1340;1895;0.0;4.9;11.81;61
7/12/2012;322.34;1376;1931;0.0;4.6;11.01;52
7/13/2012;322.32;1346;1901;0.0;5.4;12.99;44
7/14/2012;322.31;1640;1918;0.0;5.5;13.23;47
7/15/2012;322.31;1903;1903;0.0;5.3;12.77;48
7/16/2012;322.26;528;1913;0.0;7.2;17.26;35
7/17/2012;322.26;1806;1806;0.0;4.9;11.81;74
7/18/2012;322.23;1023;1853;0.0;4.4;10.59;50
7/19/2012;322.25;2467;1914;0.0;4.1;9.89;40
7/20/2012;322.24;1243;1520;0.0;4.5;10.71;30
7/21/2012;322.24;1514;1514;0.0;5.8;13.82;35
7/22/2012;322.25;1615;1338;0.0;4.7;11.21;35
7/23/2012;322.24;1421;1698;0.0;6.7;15.92;40
7/24/2012;322.25;1813;1537;0.0;4.2;10.06;64
7/25/2012;322.23;1360;1913;0.0;5.4;12.78;80
7/26/2012;322.20;1091;1921;0.0;5.5;13.01;75
7/27/2012;322.18;1320;1873;0.0;5.4;12.86;60
7/28/2012;322.16;1237;1789;0.0;5.2;12.43;50
7/29/2012;322.15;1437;1713;0.0;4.8;11.38;60
7/30/2012;322.13;1193;1744;0.0;3.7;8.75;74
7/31/2012;322.13;1763;1763;0.0;5.0;11.79;54
8/1/2012;322.12;1457;1732;0.0;4.4;10.55;44
8/2/2012;322.10;1157;1709;0.0;5.0;12.00;41
8/3/2012;322.09;1444;1719;0.0;3.3;7.90;90
8/4/2012;322.07;1175;1726;0.0;4.5;10.53;80
8/5/2012;322.07;1706;1706;0.0;6.3;14.98;50
8/6/2012;322.07;1720;1720;0.0;5.5;13.03;55
8/7/2012;322.07;1640;1640;0.0;5.5;13.13;38
8/8/2012;322.06;1448;1723;0.0;6.4;15.22;40
8/9/2012;322.04;1185;1735;1.8;4.6;0.00;85
8/10/2012;322.03;1476;1751;0.8;3.0;7.13;70
8/11/2012;322.03;1742;1742;0.0;3.2;7.60;75
8/12/2012;322.03;1784;1784;0.0;7.0;16.63;50
8/13/2012;322.01;1132;1682;0.0;5.3;12.59;50
8/14/2012;322.01;1629;1629;0.0;4.3;10.21;90
8/15/2012;322.00;1407;1682;0.0;8.3;19.75;85
8/16/2012;322.01;2038;1763;0.0;7.4;17.47;40
8/17/2012;321.98;1025;1849;0.0;7.0;16.52;43
8/18/2012;321.99;1953;1679;0.0;4.9;11.67;73
8/19/2012;322.01;2207;1657;0.0;3.0;7.07;80
8/20/2012;322.01;1599;1599;0.0;4.2;10.06;67
8/21/2012;321.99;1111;1661;0.0;7.9;18.74;72
8/22/2012;321.99;1662;1662;0.0;6.8;16.22;42
8/23/2012;321.95;699;1797;0.0;6.9;16.36;55
8/24/2012;321.93;1357;1906;0.0;7.2;16.94;52
8/25/2012;321.94;1990;1716;0.0;5.5;13.03;68
8/26/2012;321.94;1458;1458;0.0;6.3;15.00;45
8/27/2012;321.93;1399;1673;0.0;6.6;15.60;48
8/28/2012;321.93;1715;1715;0.0;6.1;14.33;88
8/29/2012;321.93;1698;1698;0.0;4.9;11.60;72
8/30/2012;321.92;1607;1881;0.0;5.5;12.90;70
8/31/2012;321.90;1395;1943;0.0;5.0;11.74;59
9/1/2012;321.88;1271;1818;0.0;9.1;21.59;43
9/2/2012;321.85;744;1565;0.0;7.3;17.33;34
9/3/2012;321.88;2451;1630;0.0;5.3;12.43;77
9/4/2012;321.87;1385;1658;0.0;8.2;19.59;42
9/5/2012;321.85;1223;1770;0.0;6.8;16.09;70
9/6/2012;321.84;1542;1815;0.0;6.7;15.73;67
9/7/2012;321.83;1446;1720;0.0;7.8;18.38;81
9/8/2012;321.82;1476;1749;0.0;7.2;17.09;45
9/9/2012;321.81;1579;1852;0.0;8.6;20.39;38
9/10/2012;321.81;1905;1905;0.0;6.7;15.86;34
9/11/2012;321.80;1534;1807;0.0;8.3;19.58;35
9/12/2012;321.78;1062;1608;0.0;4.1;9.62;75
9/13/2012;321.77;1463;1736;0.0;6.7;15.79;62
9/14/2012;321.75;1395;1940;0.0;7.9;18.58;50
9/15/2012;321.74;1550;1822;0.0;7.4;17.42;77
9/16/2012;321.74;1598;1598;0.0;6.2;14.57;66
9/17/2012;321.74;1644;1644;0.0;7.2;17.04;65
9/18/2012;321.75;1928;1655;0.0;5.9;13.97;84
9/19/2012;321.73;1186;1731;0.0;7.6;17.96;48
9/20/2012;321.72;1475;1747;0.0;7.8;18.42;40
9/21/2012;321.70;1184;1729;0.0;7.1;16.74;66
9/22/2012;321.69;1443;1715;0.0;7.5;17.64;47
9/23/2012;321.68;1463;1735;0.0;8.6;20.27;40
9/24/2012;321.66;1186;1730;0.0;7.2;17.02;64
9/25/2012;321.64;1162;1705;0.0;7.9;18.61;67
9/26/2012;321.63;1471;1743;0.0;5.4;12.77;74
9/27/2012;321.63;1742;1742;0.0;8.1;18.92;78
9/28/2012;321.63;1763;1763;0.0;8.7;20.49;33
9/29/2012;321.62;1427;1699;0.0;8.8;20.72;32
9/30/2012;321.59;870;1685;0.0;8.0;18.66;67
10/1/2012;321.60;1944;1673;0.0;7.8;18.25;62
10/2/2012;321.58;1314;1857;0.0;6.5;15.23;75
10/3/2012;321.55;1021;1834;0.0;9.2;21.49;48
10/4/2012;321.53;1233;1775;0.0;8.2;19.10;38
10/5/2012;321.53;1705;1705;0.0;16.5;38.54;30
10/6/2012;321.50;880;1692;0.0;8.6;20.16;41
10/7/2012;321.49;1476;1747;0.0;12.8;29.89;50
10/8/2012;321.47;1204;1745;0.0;11.2;26.19;58
10/9/2012;321.46;1441;1711;0.0;8.6;20.01;54
10/10/2012;321.45;1410;1680;0.0;7.9;18.51;42
10/11/2012;321.43;1232;1772;0.0;10.4;24.21;34
10/12/2012;321.42;1634;1903;0.0;10.7;24.95;75
10/13/2012;321.41;1523;1793;0.0;7.2;16.78;72
10/14/2012;321.40;1420;1690;0.0;8.4;19.57;61
10/15/2012;321.38;1501;2040;0.0;7.1;16.44;80
10/16/2012;321.36;1153;1692;0.0;9.3;21.74;57
10/17/2012;321.34;1175;1714;0.0;10.9;25.24;34
10/18/2012;321.32;1221;1760;0.0;15.3;35.56;30
10/19/2012;321.29;1120;1927;0.0;8.7;20.29;28
10/20/2012;321.29;1592;1592;0.0;11.9;27.61;32
10/21/2012;321.28;1397;1577;0.0;10.9;25.28;61
10/22/2012;321.27;1248;1696;0.0;9.2;21.39;38
10/23/2012;321.23;762;1747;0.0;10.7;24.92;58
10/24/2012;321.19;640;1713;0.0;5.5;12.83;75
10/25/2012;321.18;1418;1686;0.0;4.3;9.93;72
10/26/2012;321.19;1902;1634;0.0;8.5;19.57;72
10/27/2012;321.15;609;1681;0.0;10.4;24.13;42
10/28/2012;321.15;1639;1639;0.0;10.4;24.04;44
10/29/2012;321.16;1978;1710;0.0;8.3;19.13;57
10/30/2012;321.18;2177;1641;0.0;8.4;19.38;60
10/31/2012;321.14;538;1609;0.0;9.0;20.86;38
11/1/2012;321.09;374;1711;0.0;4.6;10.53;84
11/2/2012;321.08;1326;1594;0.6;3.5;7.97;82
11/3/2012;321.10;1919;1385;0.0;8.6;19.74;60
11/4/2012;321.09;1282;1550;0.0;9.2;21.18;35
11/5/2012;321.09;1696;1696;0.0;10.9;25.26;36
11/6/2012;321.07;1164;1698;0.0;12.1;27.87;20
11/7/2012;321.05;1358;1892;0.0;11.1;25.69;26
11/8/2012;321.02;1054;1854;0.0;12.9;29.63;52
11/9/2012;321.02;1590;1590;0.0;12.1;27.87;65
11/10/2012;321.03;1818;1551;0.0;8.2;18.95;58
11/11/2012;321.01;1033;1567;0.0;9.7;22.37;49
11/12/2012;321.01;1553;1553;0.0;9.0;20.63;61
11/13/2012;321.02;1842;1575;0.0;12.0;27.65;50
11/14/2012;320.99;762;1562;0.0;11.4;26.26;45
11/15/2012;320.99;1832;1832;0.0;7.8;18.04;70
11/16/2012;320.99;1528;1528;0.0;10.3;23.73;59
11/17/2012;320.99;1446;1446;0.0;10.4;24.03;50
11/18/2012;320.97;988;1521;0.0;7.4;16.99;42
11/19/2012;320.97;1638;1638;0.0;8.5;19.65;69
11/20/2012;320.95;1201;1733;0.0;10.8;24.79;60
11/21/2012;320.92;1020;1818;0.0;10.7;24.66;54
11/22/2012;320.92;1480;1480;0.0;9.8;22.44;55
11/23/2012;320.92;1457;1457;0.0;7.8;17.94;59
11/24/2012;320.93;1720;1454;0.0;9.9;22.79;54
11/25/2012;320.92;1090;1485;0.0;8.9;20.35;43
11/26/2012;320.91;1450;1587;1.5;7.3;16.72;64
11/27/2012;320.89;1189;1721;0.3;3.0;6.91;83
11/28/2012;320.88;1534;1799;4.0;4.5;10.30;80
11/29/2012;320.86;1161;1727;0.0;8.6;19.65;57
11/30/2012;320.84;1351;1846;0.0;11.2;25.58;40
12/1/2012;320.81;936;1813;0.0;8.9;20.45;71
12/2/2012;320.81;1834;1752;0.0;8.9;20.42;81
12/3/2012;320.80;1559;1824;0.0;9.1;20.73;66
12/4/2012;320.76;811;1870;0.0;8.5;19.42;55
12/5/2012;320.73;1012;1805;11.6;6.6;14.99;78
12/6/2012;320.72;1574;1838;0.0;5.4;12.41;80
12/7/2012;320.74;2433;1904;0.0;7.7;17.56;76
12/8/2012;320.77;2358;1564;0.0;3.7;8.42;74
12/9/2012;320.77;1658;1658;7.1;3.0;6.08;82
12/10/2012;320.76;1542;1807;60.4;0.8;1.88;95
12/11/2012;320.78;2396;1866;5.9;0.5;1.21;88
12/12/2012;320.81;2635;1840;81.9;0.9;2.01;93
12/13/2012;320.81;1918;1918;2.7;3.9;8.94;92
12/14/2012;320.80;1587;1852;0.0;7.3;16.67;70
12/15/2012;320.78;1241;1771;0.0;6.0;13.72;86
12/16/2012;320.79;1961;1697;0.0;6.3;14.48;64
12/17/2012;320.81;2396;1866;13.4;2.0;4.55;88
12/18/2012;320.80;1594;1859;0.3;5.9;13.48;95
12/19/2012;320.81;2104;1839;0.0;5.6;12.77;81
12/20/2012;320.80;1573;1838;0.0;4.1;9.39;72
12/21/2012;320.81;2014;1749;0.0;8.8;20.05;63
12/22/2012;320.82;1726;1461;0.0;7.6;17.33;69
12/23/2012;320.82;1819;1819;0.0;8.2;18.73;61
12/24/2012;320.82;1841;1841;0.0;6.3;14.45;58
12/25/2012;320.83;2062;1797;0.0;9.9;22.63;71
12/26/2012;320.82;1643;1909;74.0;9.6;21.90;65
12/27/2012;320.81;1944;2209;0.0;4.7;10.78;76
12/28/2012;320.82;2170;1905;0.0;2.3;5.34;71
12/29/2012;320.84;2351;1821;0.0;2.4;5.43;76
12/30/2012;320.86;2361;1830;30.0;8.4;19.16;87
12/31/2012;320.86;1982;1982;0.9;4.7;10.70;73
1/1/2013;320.85;1589;1855;5.0;8.8;20.26;70
1/2/2013;320.85;1867;1867;0.0;2.2;5.13;79
1/3/2013;320.87;2387;1856;0.3;1.4;3.30;86
1/4/2013;320.86;1732;1998;4.5;4.4;10.18;79
1/5/2013;320.84;1099;1629;1.0;2.0;4.58;76
1/6/2013;320.86;1745;1215;7.7;3.5;7.98;92
1/7/2013;320.90;2699;1637;1.9;5.3;12.22;95
1/8/2013;320.97;3678;1816;31.2;1.3;2.92;92
1/9/2013;321.06;4205;1805;8.1;2.6;5.88;83
1/10/2013;321.09;2983;2182;4.0;6.2;14.22;89
1/11/2013;321.10;2786;2519;0.0;3.7;8.45;83
1/12/2013;321.13;2616;1814;1.8;0.3;0.72;81
1/13/2013;321.21;4133;1990;21.0;3.2;7.34;91
1/14/2013;321.31;4721;2035;4.0;1.9;4.41;81
1/15/2013;321.38;3745;1859;25.3;4.8;11.10;86
1/16/2013;321.49;4829;1858;0.0;6.0;14.02;93
1/17/2013;321.59;4540;1831;0.0;4.2;9.90;85
1/18/2013;321.67;4031;1857;0.0;5.4;12.60;73
1/19/2013;321.70;3025;2209;0.0;7.5;17.52;77
1/20/2013;321.71;2511;2239;0.0;0.6;1.41;78
1/21/2013;321.78;4142;2234;28.7;5.2;12.16;85
1/22/2013;321.82;3413;2321;10.8;3.4;7.91;95
1/23/2013;321.99;7125;2469;2.2;2.4;5.68;88
1/24/2013;322.03;4113;3014;0.0;4.1;9.73;85
1/25/2013;322.04;3756;3482;0.0;2.5;5.99;83
1/26/2013;322.03;3217;3492;3.9;6.3;15.03;80
1/27/2013;322.00;2639;3463;0.0;6.3;14.93;75
1/28/2013;321.98;2745;3295;0.0;4.8;11.46;66
1/29/2013;321.99;2927;2652;6.5;3.3;7.78;78
1/30/2013;322.03;3242;2143;1.4;3.2;7.62;84
1/31/2013;322.02;1850;2125;0.0;6.1;14.46;74
2/1/2013;322.04;2610;2060;0.0;10.3;24.46;60
2/2/2013;322.05;2141;1865;0.0;3.2;7.60;88
2/3/2013;322.08;2516;1690;0.3;6.7;15.93;66
2/4/2013;322.11;2646;1820;0.0;5.3;12.49;71
2/5/2013;322.10;1550;1826;0.2;4.9;11.59;74
2/6/2013;322.11;2111;1836;14.0;2.7;6.53;73
2/7/2013;322.15;2908;1805;1.3;1.8;4.29;95
2/8/2013;322.19;2925;1821;10.8;5.0;11.88;81
2/9/2013;322.26;3697;1761;23.7;0.8;1.82;95
2/10/2013;322.31;3129;1744;8.9;4.5;10.75;91
2/11/2013;322.37;3462;1797;0.0;3.5;8.46;95
2/12/2013;322.44;3757;1811;0.2;3.1;7.32;99
2/13/2013;322.52;4013;1784;0.0;1.3;3.20;86
2/14/2013;322.59;3749;1795;54.3;3.1;7.51;91
2/15/2013;322.68;4332;1813;5.7;8.6;20.80;88
2/16/2013;322.81;5442;1792;30.8;11.9;28.98;80
2/17/2013;322.92;4895;1795;32.8;5.6;13.66;75
2/18/2013;323.04;5182;1789;0.0;4.8;11.68;74
2/19/2013;323.14;4529;1692;0.0;4.5;10.95;70
2/20/2013;323.20;3490;1784;0.0;6.7;16.56;76
2/21/2013;323.31;4800;1664;0.0;4.8;11.82;73
2/22/2013;323.32;2073;1787;1.4;3.4;8.48;96
2/23/2013;323.41;4187;1585;1.3;5.3;13.07;81
2/24/2013;323.42;1670;1412;0.0;8.9;21.97;76
2/25/2013;323.49;3552;1545;0.0;6.3;15.68;85
2/26/2013;323.52;2535;1673;0.0;5.8;14.46;79
2/27/2013;323.56;2829;1680;0.0;4.8;12.02;79
2/28/2013;323.61;3094;1655;0.0;4.0;10.05;70
3/1/2013;323.62;1747;1459;0.0;5.6;13.99;74
